Pollster,Start Date,End Date,Entry Date/Time (ET),Number of Observations,Population,Mode,Approve,Disapprove,Undecided,Pollster URL,Source URL,Partisan,Affiliation,Question Text,Question Iteration
Rasmussen,2010-03-29,2010-03-31,2010-04-01T07:25:30Z,1500,Likely Voters,Automated Phone,47.0,53.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-7488,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
YouGov/Economist,2010-03-27,2010-03-30,2010-04-02T08:41:32Z,1000,Adults,Internet,46.0,47.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7499,http://media.economist.com/images/pdf/Toplines20100331.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-27,2010-03-30,2010-04-02T08:41:32Z,383,Adults - Democrat,Internet,86.0,11.0,3.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7499,http://media.economist.com/images/pdf/Toplines20100331.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-27,2010-03-30,2010-04-02T08:41:32Z,242,Adults - Republican,Internet,5.0,95.0,1.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7499,http://media.economist.com/images/pdf/Toplines20100331.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-27,2010-03-30,2010-04-02T08:41:32Z,290,Adults - independent,Internet,42.0,53.0,5.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7499,http://media.economist.com/images/pdf/Toplines20100331.pdf,Nonpartisan,None,,1
Gallup,2010-03-27,2010-03-29,2010-03-30T10:47:01Z,1500,Adults,Live Phone,48.0,44.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-7471,http://www.gallup.com/Home.aspx,Nonpartisan,None,,1
Marist College,2010-03-25,2010-03-29,2010-03-31T12:04:47Z,860,Registered Voters,Live Phone,46.0,43.0,11.0,http://elections.huffingtonpost.com/pollster/polls/marist-college-7481,"http://maristpoll.marist.edu/wp-content/misc/usapolls/US100325/Obama_etc_Weds%203.31/Complete%20March%2031,%202010%20USA%20Poll%20Release%20and%20Tables.pdf",Nonpartisan,None,,1
Marist College,2010-03-25,2010-03-29,2010-03-31T12:04:47Z,,Registered Voters - Democrat,Live Phone,77.0,15.0,8.0,http://elections.huffingtonpost.com/pollster/polls/marist-college-7481,"http://maristpoll.marist.edu/wp-content/misc/usapolls/US100325/Obama_etc_Weds%203.31/Complete%20March%2031,%202010%20USA%20Poll%20Release%20and%20Tables.pdf",Nonpartisan,None,,1
Marist College,2010-03-25,2010-03-29,2010-03-31T12:04:47Z,,Registered Voters - Republican,Live Phone,11.0,85.0,4.0,http://elections.huffingtonpost.com/pollster/polls/marist-college-7481,"http://maristpoll.marist.edu/wp-content/misc/usapolls/US100325/Obama_etc_Weds%203.31/Complete%20March%2031,%202010%20USA%20Poll%20Release%20and%20Tables.pdf",Nonpartisan,None,,1
Marist College,2010-03-25,2010-03-29,2010-03-31T12:04:47Z,,Registered Voters - independent,Live Phone,39.0,45.0,16.0,http://elections.huffingtonpost.com/pollster/polls/marist-college-7481,"http://maristpoll.marist.edu/wp-content/misc/usapolls/US100325/Obama_etc_Weds%203.31/Complete%20March%2031,%202010%20USA%20Poll%20Release%20and%20Tables.pdf",Nonpartisan,None,,1
Rasmussen,2010-03-26,2010-03-28,2010-03-29T06:57:45Z,1500,Likely Voters,Automated Phone,47.0,52.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-7457,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
CNN,2010-03-25,2010-03-28,2010-03-29T14:18:15Z,1009,Adults,Live Phone,51.0,48.0,1.0,http://elections.huffingtonpost.com/pollster/polls/cnn-7466,http://i2.cdn.turner.com/cnn/2010/images/03/29/rel6b.pdf,Nonpartisan,None,,1
Gallup,2010-03-22,2010-03-28,2010-04-05T07:23:41Z,,Adults - Democrat,Live Phone,84.0,,,http://elections.huffingtonpost.com/pollster/polls/gallup-7520,http://www.gallup.com/poll/121199/Obama-Weekly-Job-Approval-Demographic-Groups.aspx,Nonpartisan,None,,1
Gallup,2010-03-22,2010-03-28,2010-04-05T07:23:41Z,,Adults - Republican,Live Phone,11.0,,,http://elections.huffingtonpost.com/pollster/polls/gallup-7520,http://www.gallup.com/poll/121199/Obama-Weekly-Job-Approval-Demographic-Groups.aspx,Nonpartisan,None,,1
Gallup,2010-03-22,2010-03-28,2010-04-05T07:23:41Z,,Adults - independent,Live Phone,44.0,,,http://elections.huffingtonpost.com/pollster/polls/gallup-7520,http://www.gallup.com/poll/121199/Obama-Weekly-Job-Approval-Demographic-Groups.aspx,Nonpartisan,None,,1
Gallup,2010-03-24,2010-03-26,2010-03-29T06:58:26Z,1500,Adults,Live Phone,48.0,45.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-7459,http://www.gallup.com/Home.aspx,Nonpartisan,None,,1
Washington Post,2010-03-23,2010-03-26,2010-03-28T08:08:38Z,1000,Adults,Live Phone,53.0,43.0,3.0,http://elections.huffingtonpost.com/pollster/polls/washington-post-7454,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_032810.html,Nonpartisan,None,,1
Rasmussen,2010-03-23,2010-03-25,2010-03-26T06:42:22Z,1500,Likely Voters,Automated Phone,49.0,51.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-7448,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
Quinnipiac,2010-03-22,2010-03-23,2010-03-25T05:36:54Z,1552,Registered Voters,Live Phone,45.0,46.0,9.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-7440,http://www.quinnipiac.edu/x1295.xml?ReleaseID=1437,Nonpartisan,None,,1
Quinnipiac,2010-03-22,2010-03-23,2010-03-25T05:36:54Z,,Registered Voters - Democrat,Live Phone,79.0,13.0,8.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-7440,http://www.quinnipiac.edu/x1295.xml?ReleaseID=1437,Nonpartisan,None,,1
Quinnipiac,2010-03-22,2010-03-23,2010-03-25T05:36:54Z,,Registered Voters - Republican,Live Phone,9.0,89.0,3.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-7440,http://www.quinnipiac.edu/x1295.xml?ReleaseID=1437,Nonpartisan,None,,1
Quinnipiac,2010-03-22,2010-03-23,2010-03-25T05:36:54Z,,Registered Voters - independent,Live Phone,40.0,44.0,15.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-7440,http://www.quinnipiac.edu/x1295.xml?ReleaseID=1437,Nonpartisan,None,,1
Gallup,2010-03-21,2010-03-23,2010-03-24T10:35:47Z,1500,Adults,Live Phone,50.0,44.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-7435,http://www.gallup.com/Home.aspx,Nonpartisan,None,,1
YouGov/Economist,2010-03-20,2010-03-22,2010-03-26T13:47:54Z,1000,Adults,Internet,45.0,47.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7453,http://media.economist.com/images/pdf/Toplines20100322.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-20,2010-03-22,2010-03-26T13:47:54Z,383,Adults - Democrat,Internet,81.0,15.0,4.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7453,http://media.economist.com/images/pdf/Toplines20100322.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-20,2010-03-22,2010-03-26T13:47:54Z,242,Adults - Republican,Internet,6.0,92.0,2.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7453,http://media.economist.com/images/pdf/Toplines20100322.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-20,2010-03-22,2010-03-26T13:47:54Z,290,Adults - independent,Internet,44.0,51.0,6.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7453,http://media.economist.com/images/pdf/Toplines20100322.pdf,Nonpartisan,None,,1
Rasmussen,2010-03-20,2010-03-22,2010-03-23T06:50:49Z,1500,Likely Voters,Automated Phone,48.0,52.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-7413,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
Bloomberg,2010-03-19,2010-03-22,2010-03-24T08:06:54Z,1002,Adults,Live Phone,50.0,45.0,5.0,http://elections.huffingtonpost.com/pollster/polls/bloomberg-7432,http://media.bloomberg.com/bb/avfile/r4sLY8wVrcjs,Nonpartisan,None,,1
CNN,2010-03-19,2010-03-21,2010-03-23T05:25:21Z,1030,Adults,Live Phone,46.0,51.0,3.0,http://elections.huffingtonpost.com/pollster/polls/cnn-7411,http://i2.cdn.turner.com/cnn/2010/images/03/22/rel5b.pdf,Nonpartisan,None,,1
CBS News,2010-03-18,2010-03-21,2010-03-22T10:56:40Z,1059,Adults,Live Phone,49.0,41.0,10.0,http://elections.huffingtonpost.com/pollster/polls/cbs-news-7406,http://www.cbsnews.com/htdocs/pdf/poll_health_care_032210.pdf,Nonpartisan,None,,1
CBS News,2010-03-18,2010-03-21,2010-03-22T10:56:40Z,355,Adults - Democrat,Live Phone,83.0,11.0,6.0,http://elections.huffingtonpost.com/pollster/polls/cbs-news-7406,http://www.cbsnews.com/htdocs/pdf/poll_health_care_032210.pdf,Nonpartisan,None,,1
CBS News,2010-03-18,2010-03-21,2010-03-22T10:56:40Z,272,Adults - Republican,Live Phone,11.0,81.0,8.0,http://elections.huffingtonpost.com/pollster/polls/cbs-news-7406,http://www.cbsnews.com/htdocs/pdf/poll_health_care_032210.pdf,Nonpartisan,None,,1
CBS News,2010-03-18,2010-03-21,2010-03-22T10:56:40Z,432,Adults - independent,Live Phone,40.0,47.0,13.0,http://elections.huffingtonpost.com/pollster/polls/cbs-news-7406,http://www.cbsnews.com/htdocs/pdf/poll_health_care_032210.pdf,Nonpartisan,None,,1
Quinnipiac,2010-03-16,2010-03-21,2010-03-25T05:35:02Z,1907,Registered Voters,Live Phone,46.0,49.0,6.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-7439,http://www.quinnipiac.edu/x1295.xml?ReleaseID=1437,Nonpartisan,None,,1
Quinnipiac,2010-03-16,2010-03-21,2010-03-25T05:35:02Z,,Registered Voters - Democrat,Live Phone,84.0,13.0,3.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-7439,http://www.quinnipiac.edu/x1295.xml?ReleaseID=1437,Nonpartisan,None,,1
Quinnipiac,2010-03-16,2010-03-21,2010-03-25T05:35:02Z,,Registered Voters - Republican,Live Phone,22.0,82.0,7.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-7439,http://www.quinnipiac.edu/x1295.xml?ReleaseID=1437,Nonpartisan,None,,1
Quinnipiac,2010-03-16,2010-03-21,2010-03-25T05:35:02Z,,Registered Voters - independent,Live Phone,40.0,53.0,7.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-7439,http://www.quinnipiac.edu/x1295.xml?ReleaseID=1437,Nonpartisan,None,,1
Gallup,2010-03-15,2010-03-21,2010-04-05T07:23:28Z,,Adults - Democrat,Live Phone,81.0,,,http://elections.huffingtonpost.com/pollster/polls/gallup-7519,http://www.gallup.com/poll/121199/Obama-Weekly-Job-Approval-Demographic-Groups.aspx,Nonpartisan,None,,1
Gallup,2010-03-15,2010-03-21,2010-04-05T07:23:28Z,,Adults - Republican,Live Phone,13.0,,,http://elections.huffingtonpost.com/pollster/polls/gallup-7519,http://www.gallup.com/poll/121199/Obama-Weekly-Job-Approval-Demographic-Groups.aspx,Nonpartisan,None,,1
Gallup,2010-03-15,2010-03-21,2010-04-05T07:23:28Z,,Adults - independent,Live Phone,43.0,,,http://elections.huffingtonpost.com/pollster/polls/gallup-7519,http://www.gallup.com/poll/121199/Obama-Weekly-Job-Approval-Demographic-Groups.aspx,Nonpartisan,None,,1
ARG,2010-03-17,2010-03-20,2010-04-21T08:08:21Z,1100,Adults,Live Phone,47.0,50.0,,http://elections.huffingtonpost.com/pollster/polls/arg-7650,http://www.americanresearchgroup.com/economy/,Nonpartisan,None,,1
ARG,2010-03-17,2010-03-20,2010-04-21T08:08:21Z,385,Adults - Democrat,Live Phone,84.0,12.0,4.0,http://elections.huffingtonpost.com/pollster/polls/arg-7650,http://www.americanresearchgroup.com/economy/,Nonpartisan,None,,1
ARG,2010-03-17,2010-03-20,2010-04-21T08:08:21Z,253,Adults - Republican,Live Phone,10.0,88.0,2.0,http://elections.huffingtonpost.com/pollster/polls/arg-7650,http://www.americanresearchgroup.com/economy/,Nonpartisan,None,,1
ARG,2010-03-17,2010-03-20,2010-04-21T08:08:21Z,363,Adults - independent,Live Phone,41.0,56.0,3.0,http://elections.huffingtonpost.com/pollster/polls/arg-7650,http://www.americanresearchgroup.com/economy/,Nonpartisan,None,,1
Gallup,2010-03-17,2010-03-20,2010-03-22T06:24:14Z,1500,Adults,Live Phone,50.0,43.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-7402,http://www.gallup.com/Home.aspx,Nonpartisan,None,,1
Rasmussen,2010-03-17,2010-03-19,2010-03-22T06:16:20Z,1500,Likely Voters,Automated Phone,43.0,56.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-7398,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
Democracy Corps (D)/Third Way (D),2010-03-15,2010-03-18,2010-03-23T12:47:04Z,1016,Likely Voters,Live Phone,46.0,48.0,6.0,http://elections.huffingtonpost.com/pollster/polls/democracy-corps-d-third-way-d-7419,http://www.democracycorps.com/wp-content/files/dcor031810_web.pdf,Sponsor,Dem,,1
FOX,2010-03-16,2010-03-17,2010-03-19T12:15:36Z,900,Registered Voters,Live Phone,46.0,48.0,6.0,http://elections.huffingtonpost.com/pollster/polls/fox-7386,http://www.foxnews.com/projects/pdf/031810_Obama_Health_Care_web.pdf,Nonpartisan,None,,1
FOX,2010-03-16,2010-03-17,2010-03-19T12:15:36Z,352,Registered Voters - Democrat,Live Phone,80.0,15.0,5.0,http://elections.huffingtonpost.com/pollster/polls/fox-7386,http://www.foxnews.com/projects/pdf/031810_Obama_Health_Care_web.pdf,Nonpartisan,None,,1
FOX,2010-03-16,2010-03-17,2010-03-19T12:15:36Z,307,Registered Voters - Republican,Live Phone,12.0,84.0,4.0,http://elections.huffingtonpost.com/pollster/polls/fox-7386,http://www.foxnews.com/projects/pdf/031810_Obama_Health_Care_web.pdf,Nonpartisan,None,,1
FOX,2010-03-16,2010-03-17,2010-03-19T12:15:36Z,182,Registered Voters - independent,Live Phone,47.0,45.0,8.0,http://elections.huffingtonpost.com/pollster/polls/fox-7386,http://www.foxnews.com/projects/pdf/031810_Obama_Health_Care_web.pdf,Nonpartisan,None,,1
Gallup,2010-03-14,2010-03-16,2010-03-17T10:59:47Z,1500,Adults,Live Phone,46.0,47.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-7363,http://www.gallup.com/Home.aspx,Nonpartisan,None,,1
Rasmussen,2010-03-14,2010-03-16,2010-03-17T06:57:55Z,1500,Likely Voters,Automated Phone,44.0,55.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-7359,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
YouGov/Economist,2010-03-13,2010-03-16,2010-03-19T13:36:09Z,1000,Adults,Internet,46.0,47.0,8.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7388,http://media.economist.com/images/pdf/Toplines20100317.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-13,2010-03-16,2010-03-19T13:36:09Z,359,Adults - Democrat,Internet,82.0,14.0,4.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7388,http://media.economist.com/images/pdf/Toplines20100317.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-13,2010-03-16,2010-03-19T13:36:09Z,268,Adults - Republican,Internet,4.0,89.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7388,http://media.economist.com/images/pdf/Toplines20100317.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-13,2010-03-16,2010-03-19T13:36:09Z,281,Adults - independent,Internet,41.0,54.0,5.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7388,http://media.economist.com/images/pdf/Toplines20100317.pdf,Nonpartisan,None,,1
PPP (D),2010-03-12,2010-03-14,2010-03-17T07:25:37Z,1403,Registered Voters,Automated Phone,47.0,48.0,5.0,http://elections.huffingtonpost.com/pollster/polls/ppp-d-7362,http://www.publicpolicypolling.com/pdf/PPP_Release_National_317.pdf,Pollster,Dem,,1
PPP (D),2010-03-12,2010-03-14,2010-03-17T07:25:37Z,,Registered Voters - Democrat,Automated Phone,75.0,19.0,6.0,http://elections.huffingtonpost.com/pollster/polls/ppp-d-7362,http://www.publicpolicypolling.com/pdf/PPP_Release_National_317.pdf,Pollster,Dem,,1
PPP (D),2010-03-12,2010-03-14,2010-03-17T07:25:37Z,,Registered Voters - Republican,Automated Phone,11.0,86.0,4.0,http://elections.huffingtonpost.com/pollster/polls/ppp-d-7362,http://www.publicpolicypolling.com/pdf/PPP_Release_National_317.pdf,Pollster,Dem,,1
PPP (D),2010-03-12,2010-03-14,2010-03-17T07:25:37Z,,Registered Voters - independent,Automated Phone,44.0,50.0,6.0,http://elections.huffingtonpost.com/pollster/polls/ppp-d-7362,http://www.publicpolicypolling.com/pdf/PPP_Release_National_317.pdf,Pollster,Dem,,1
NBC/WSJ,2010-03-11,2010-03-14,2010-03-16T18:14:51Z,1000,Adults,Live Phone,48.0,47.0,5.0,http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-7357,http://msnbcmedia.msn.com/i/MSNBC/Sections/NEWS/A_Politics/___Politics_Today_Stories_Teases/10156%20March%20Interview%20Schedule%20Final%202a.pdf,Nonpartisan,None,,1
Pew,2010-03-10,2010-03-14,2010-03-18T08:20:57Z,1500,Adults,Live Phone,46.0,43.0,12.0,http://elections.huffingtonpost.com/pollster/polls/pew-7371,http://people-press.org/reports/pdf/598.pdf,Nonpartisan,None,,1
Pew,2010-03-10,2010-03-14,2010-03-18T08:20:57Z,464,Adults - Democrat,Live Phone,74.0,17.0,9.0,http://elections.huffingtonpost.com/pollster/polls/pew-7371,http://people-press.org/reports/pdf/598.pdf,Nonpartisan,None,,1
Pew,2010-03-10,2010-03-14,2010-03-18T08:20:57Z,356,Adults - Republican,Live Phone,17.0,73.0,9.0,http://elections.huffingtonpost.com/pollster/polls/pew-7371,http://people-press.org/reports/pdf/598.pdf,Nonpartisan,None,,1
Pew,2010-03-10,2010-03-14,2010-03-18T08:20:57Z,543,Adults - independent,Live Phone,37.0,49.0,13.0,http://elections.huffingtonpost.com/pollster/polls/pew-7371,http://people-press.org/reports/pdf/598.pdf,Nonpartisan,None,,1
Gallup,2010-03-08,2010-03-14,2010-04-05T07:23:12Z,,Adults - Democrat,Live Phone,83.0,,,http://elections.huffingtonpost.com/pollster/polls/gallup-7518,http://www.gallup.com/poll/121199/Obama-Weekly-Job-Approval-Demographic-Groups.aspx,Nonpartisan,None,,1
Gallup,2010-03-08,2010-03-14,2010-04-05T07:23:12Z,,Adults - Republican,Live Phone,12.0,,,http://elections.huffingtonpost.com/pollster/polls/gallup-7518,http://www.gallup.com/poll/121199/Obama-Weekly-Job-Approval-Demographic-Groups.aspx,Nonpartisan,None,,1
Gallup,2010-03-08,2010-03-14,2010-04-05T07:23:12Z,,Adults - independent,Live Phone,44.0,,,http://elections.huffingtonpost.com/pollster/polls/gallup-7518,http://www.gallup.com/poll/121199/Obama-Weekly-Job-Approval-Demographic-Groups.aspx,Nonpartisan,None,,1
Gallup,2010-03-11,2010-03-13,2010-03-15T06:23:56Z,1500,Adults,Live Phone,49.0,44.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-7345,http://www.gallup.com/Home.aspx,Nonpartisan,None,,1
Rasmussen,2010-03-11,2010-03-13,2010-03-15T06:23:16Z,1500,Likely Voters,Automated Phone,46.0,53.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-7342,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
OnMessage (R-RNC),2010-03-09,2010-03-11,2010-03-19T08:54:12Z,1200,Likely Voters,Live Phone,49.0,47.0,,http://elections.huffingtonpost.com/pollster/polls/onmessage-r-rnc-7383,http://www.scribd.com/doc/28529330/RNC-Health-Care-Survey-3-17-10,Pollster,Rep,,1
Gallup,2010-03-08,2010-03-10,2010-03-11T10:11:04Z,1500,Adults,Live Phone,46.0,45.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-7330,http://www.gallup.com/Home.aspx,Nonpartisan,None,,1
Rasmussen,2010-03-08,2010-03-10,2010-03-11T06:40:20Z,1500,Likely Voters,Automated Phone,44.0,54.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-7328,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
YouGov/Economist,2010-03-06,2010-03-08,2010-03-17T11:12:03Z,1000,Adults,Internet,48.0,45.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7364,http://media.economist.com/images/pdf/Toplines20100307.pdf,Nonpartisan,None,,1
YouGov/Economist,2010-03-06,2010-03-08,2010-03-17T11:12:03Z,383,Adults - Democrat,Internet,80.0,15.0,5.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-7364,http://media.economist.com/images/pdf/Toplines20100307.pdf,Nonpartisan,None,,1
